"File Name","Face Shape","Type of Lip","Color of Lip","Forehead","Cheeks with Dimple","Ear","Eye Size","Eye Defect","Eye Color","Eyebrow Style","Eyebrow Separation","Jaw Line","Skin Color","Hair Color","Hair Style","Beard Mustache Style","Nose","Age (Rough estimate as appearing)","Gender","Identification mark if any (describe)"
"S515.jpeg","Diamond","Heavy lower lips","Pink","Straight","Yes","pointed ear","Medium Eye","No visible defect","Black","Sharp","Seperated","Sharp","Fair","Black","Medium length male","Stubble (medium)","Wavy",44,"Male","None"
"S510.jpeg","Oblong","Thin lips","Pink","Straight","Yes","Square ear","Medium Eye","No visible defect","Blue","Medium thick","Seperated","Round","Fair","Brown","Small hair","Shaven","Straight",35,"Male","None"
"S511.jpeg","Rectangle","Heart shaped lips","Pink","Fuzzi-Mount","No","pointed ear","Medium Eye","No visible defect","Gray","Medium thick","Seperated","Sharp","White","Black","Medium length male","Stubble (short)","Straight",32,"Male","none"
"S512.jpg","Oval","Thin lips","Pink","Straight","No","Broad lobe","Medium Eye","No visible defect","Black","Medium thick","High Seperated","Round","White","Black","Long hair male","Anchor","Straight",50,"Male","None"
"S513.jpg","Oblong","Thin lips","Pink","Broad","No","narrow ear","Medium Eye","No visible defect","Brown","Very Thick","Seperated","Flat","White","Black","Medium length male","Stubble (short)","Lowered",45,"Male","lines on forehead"
"S514.jpg","Round","Heavy lower lips","Pink","Narrow","No","Broad lobe","Medium Eye","No visible defect","Brown","Very Thick","Seperated","Round","Brown","Black","Medium length male","Stubble (short)","Concave","50-60","Male","None"
"S516.jpeg","Rectangle","Full Lips","Pink","Narrow","No","Square ear","Medium Eye","No visible defect","Hazel","Medium thick","Seperated","Sharp","White","Brown","Medium length male","Stubble (medium)","Straight",26,"Male","none"
"S517.jpg","Diamond","Heavy lower lips","Pink","Curved","No","Square ear","Small Eye","No visible defect","Black","Sharp","High Seperated","Sharp","Dark","Black","Medium length male","Shaven","Concave",20,"Male","-"
"S518.jpeg","Oval","Full Lips","Red","Straight","No","pointed ear","Medium Eye","No visible defect","Black","Medium thick","Seperated","Round","Brown","Black and white mixed","Small hair","Full beard","Concave",40,"Male","None"
"S519.jpeg","Rectangle","Full Lips","Red","Straight","No","pointed ear","Small Eye","No visible defect","Brown","Medium thick","Seperated","Round","White","Brown","Small hair","Stubble (short)","Straight",33,"Male","None"
"S520.jpeg","Rectangle","Heavy lower lips","Pink","Broad","No","Square ear","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","White","White","Medium length male","Stubble (short)","Straight",58,"Male","none"
"S521.JPG","Rectangle","Thin lips","Pink","Straight","Yes","Broad lobe","Big Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","Fair","Black and white mixed","Medium length male","Stubble (long)","Straight",40,"Male","faded Mole below right eye"
"S522.jpeg","Oval","Full Lips","Pink","Straight","No","pointed ear","Medium Eye","No visible defect","Black","Medium thick","Seperated","Sharp","Fair","Black","Medium length male","Shaven","Concave",25,"Male","None"
"S523.jpeg","Round","Full Lips","Pink","Narrow","No","pointed ear","Medium Eye","No visible defect","Black","Medium thick","Seperated","Round","Fair","Black","Medium length male","Shaven","Straight",50,"Male","None"
"S524.jpeg","Rectangle","Thin lips","Pink","Straight","Yes","pointed ear","Small Eye","No visible defect","Gray","Medium thick","Seperated","Round","White","Brown","Medium length male","Stubble (short)","Straight",34,"Male","NA"
"S525.jpeg","Diamond","Full Lips","Black","Narrow","No","pointed ear","Medium Eye","No visible defect","Black","Medium thick","Seperated","Sharp","Dark","Black","Small hair","Shaven","Straight",22,"Male","none"
"S526.jpeg","Rectangle","Wide Lips","Pink","Broad","No","narrow ear","Big Eye","No visible defect","Hazel","Sharp","Seperated","Sharp","White","Black","Long hair girl","Shaven","Straight",45,"Male","none"
"S527.jpg","Oval","Heavy lower lips","Pink","Curved","No","Broad lobe","Medium Eye","No visible defect","Gray","Sharp","Seperated","Sharp","White","Brown","Long hair girl","Shaven","Straight",25,"Female","None"
"S528.jpg","Heart","Thin lips","Pink","Narrow","No","narrow ear","Small Eye","No visible defect","Brown","Sharp","High Seperated","Round","Fair","Golden","Short hair girl","Shaven","Straight","45-55","Female","None"
"S529.jpeg","Heart","Thin lips","Pink","Curved","No","Broad lobe","Medium Eye","No visible defect","Black","Medium thick","Seperated","Round","White","Black","Medium length male","Shaven","Straight",22,"Male","No"
"S530.jpeg","Diamond","Thin lips","Pink","Broad","No","pointed ear","Medium Eye","No visible defect","Blue","Medium thick","High Seperated","Sharp","White","Black","Medium length male","Stubble (short)","Straight",27,"Male","No identification mark"
"S531.jpeg","Oblong","Wide Lips","Pink","Broad","No","Broad lobe","Medium Eye","No visible defect","Hazel","Very Thick","Seperated","Round","White","Brown","Medium length male","Stubble (medium)","Straight",24,"Male","none"
"S532.jpeg","Diamond","Heavy lower lips","Pink","Sharp","No","pointed ear","Medium Eye","No visible defect","Blue","Medium thick","Seperated","Sharp","Fair","Brown","Medium length male","Shaven","Lowered",46,"Male","None"
"S533.jpg","Oblong","Wide Lips","Pink","Broad","No","Square ear","Small Eye","No visible defect","Brown","Sharp","Seperated","Flat","White","Black","Medium length male","Shaven","Convex",26,"Male","na"
"S534.jpeg","Heart","Heart shaped lips","Skin","Fuzzi-Mount","No","Broad lobe","Big Eye","No visible defect","Brown","Very Thick","High Seperated","Sharp","Brown","Brown","Long hair girl","Shaven","Straight","28-40","Female","Black mole below the lower lip on the right side beneath the nose."
"S535.jpeg","Heart","Heart shaped lips","Red","Narrow","Yes","pointed ear","Big Eye","No visible defect","Brown","Sharp","High Seperated","Round","Fair","Black","Long hair girl","Shaven","Concave",31,"Female","No"
"S536.jpeg","Round","Full Lips","Pink","Straight","No","pointed ear","Big Eye","No visible defect","Black","Medium thick","Seperated","Flat","Fair","Brown","Medium length male","Shaven","Raised",30,"Male","None"
"S537.jpeg","Diamond","Wide Lips","Red","Curved","No","narrow ear","Big Eye","No visible defect","Brown","Medium thick","Joined","Sharp","Fair","Black","Long hair girl","Shaven","Concave",40,"Female","None"
"S538.jpg","Oval","Full Lips","Skin","Broad","Yes","pointed ear","Big Eye","No visible defect","Brown","Medium thick","Seperated","Round","Fair","Golden","Small hair","Shaven","Wavy",21,"Male","na"
"S539.jpg","Heart","Wide Lips","Pink","Straight","No","Broad lobe","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","Fair","Brown","Small hair","Goatee","Raised",24,"Male",25
"S540.jpg","Round","Full Lips","Skin","Straight","Yes","Broad lobe","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","Fair","Black","Small hair","Shaven","Raised",24,"Male",27
"S541.jpeg","Round","Heavy lower lips","Pink","Broad","Yes","narrow ear","Medium Eye","No visible defect","Black","Medium thick","Seperated","Round","Fair","Black","Half Bald","Full beard","Convex",32,"Male","None"
"S542.jpg","Heart","Thin lips","Pink","Broad","No","narrow ear","Medium Eye","No visible defect","Gray","Medium thick","Seperated","Round","Fair","Golden","Medium length male","Stubble (medium)","Straight",30,"Male","No Identification marks"
"S543.JPG","Rectangle","Full Lips","Black","Straight","No","narrow ear","Medium Eye","No visible defect","Black","Medium thick","Seperated","Sharp","Dark","Black","Small hair","Circle Beard","Concave",30,"Male","No"
"S544.jpg","Oval","Thin lips","Pink","Broad","Yes","Broad lobe","Small Eye","No visible defect","Black","Sharp","Seperated","Sharp","Fair","Black","Medium length male","Stubble (medium)","Straight",36,"Male","no"
"S545.jpg","Oval","Heart shaped lips","Skin","Broad","No","narrow ear","Medium Eye","No visible defect","Hazel","Medium thick","Seperated","Flat","Fair","Black","Long hair girl","Shaven","Raised",35,"Female","No Identification marks"
"S546.jpg","Round","Thin lips","Pink","Straight","No","pointed ear","Small Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","Fair","Black","Half Bald","Full beard","Convex",30,"Male","None"
"S547.jpeg","Round","Heavy lower lips","Red","Curved","No","pointed ear","Big Eye","No visible defect","Gray","Very Thick","High Seperated","Sharp","Fair","Black","Long hair girl","Shaven","Convex","30-45","Female","None"
"S548.jpg","Diamond","Thin lips","Pink","Straight","No","Broad lobe","Small Eye","No visible defect","Hazel","Sharp","Seperated","Sharp","White","Golden","Medium length male","Shaven","Straight",20,"Male","na"
"S549.jpeg","Round","Thin lips","Skin","Broad","No","Broad lobe","Small Eye","No visible defect","Black","Very Thick","Seperated","Sharp","Fair","Black and white mixed","Half Bald","Imperial","Convex",65,"Male","Has moustache  wears specs and is bald"
"S550.JPG","Round","Full Lips","Pink","Fuzzi-Mount","No","Square ear","Big Eye","No visible defect","Blue","Sharp","High Seperated","Round","White","Golden","Short hair girl","Shaven","Straight",42,"Female","Mole right side to the lips and mole below the nose"
"S551.jpg","Heart","Thin lips","Red","Straight","No","narrow ear","Medium Eye","No visible defect","Black","Sharp","High Seperated","Sharp","Dark","Black","Long hair male","Full beard","Raised",28,"Male","-"
"S552.jpg","Rectangle","Wide Lips","Pink","Straight","No","Square ear","Medium Eye","No visible defect","Brown","Sharp","Seperated","Sharp","White","Black","Medium length male","Full beard","Straight",35,"Male","none"
"S553.jpeg","Oblong","Thin lips","Pink","Broad","No","pointed ear","Medium Eye","Defect In Right Eye","Black","Sharp","High Seperated","Round","Brown","Black and white mixed","Full Bald","Full beard","Lowered",50,"Male","None"
"S554.jpeg","Round","Wide Lips","Pink","Straight","No","narrow ear","Big Eye","No visible defect","Brown","Sharp","High Seperated","Sharp","Fair","Brown","Long hair girl","Shaven","Straight",29,"Female","No"
"S555.JPG","Heart","Heavy lower lips","Pink","Curved","No","narrow ear","Big Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","White","Black","Short hair girl","Shaven","Straight",25,"Female","small freckle on the right side of the lip"
"S556.jpeg","Heart","Heavy lower lips","Black","Broad","No","pointed ear","Big Eye","No visible defect","Brown","Medium thick","High Seperated","Sharp","Dark","Black","Small hair","Anchor","Concave",22,"Male","No"
"S558.jpg","Rectangle","Thin lips","Pink","Broad","No","Broad lobe","Medium Eye","No visible defect","Gray","Medium thick","Seperated","Round","White","Brown","Medium length male","Full beard","Straight",31,"Male","-"
"S557.jpg","Heart","Full Lips","Skin","Narrow","No","pointed ear","Medium Eye","No visible defect","Blue","Medium thick","Seperated","Flat","White","Brown","Medium length male","Extended goatee","Straight",28,"Male","none"
"S559.jpeg","Diamond","Wide Lips","Skin","Straight","No","Broad lobe","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","Fair","Black","Medium length male","Stubble (short)","Straight",35,"Male","No Identification marks"
"S560.jpg","Rectangle","Thin lips","Skin","Sharp","No","pointed ear","Medium Eye","No visible defect","Black","Medium thick","Seperated","Flat","White","Brown","Small hair","Full beard","Straight",29,"Male","Right ear puffed up"
"S561.jpg","Oblong","Wide Lips","Skin","Straight","No","narrow ear","Medium Eye","No visible defect","Brown","Medium thick","High Seperated","Sharp","White","Black","Medium length male","Stubble (short)","Concave",45,"Male","None"
"S562.jpeg","Rectangle","Full Lips","Pink","Straight","No","Square ear","Medium Eye","No visible defect","Brown","Sharp","Seperated","Round","White","Black","Medium length male","Stubble (medium)","Straight",27,"Male","No"
"S563.jpg","Round","Wide Lips","Pink","Curved","No","pointed ear","Big Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","Fair","Black","Long hair girl","Shaven","Concave",25,"Female","none"
"S565.jpeg","Round","Heart shaped lips","Pink","Narrow","No","narrow ear","Small Eye","No visible defect","Black","Sharp","Seperated","Round","White","Black","Long hair girl","Shaven","Raised",25,"Female","NA"
"S567.jpg","Oblong","Full Lips","Pink","Straight","No","Broad lobe","Small Eye","No visible defect","Black","Medium thick","Seperated","Flat","Fair","Black","Medium length male","Shaven","Raised",33,"Male","skin bags underneath eyes"
"S566.jpeg","Round","Heart shaped lips","Red","Fuzzi-Mount","No","Square ear","Medium Eye","No visible defect","Brown","Sharp","Seperated","Sharp","Fair","Brown","Long hair girl","Shaven","Concave",35,"Female","None"
"S568.jpg","Diamond","Heavy lower lips","Pink","Broad","No","Broad lobe","Small Eye","No visible defect","Black","Medium thick","High Seperated","Round","White","Black","Long hair male","Extended goatee","Straight",35,"Male","none"
"S569.jpeg","Diamond","Heavy lower lips","Red","Sharp","No","narrow ear","Big Eye","No visible defect","Black","Sharp","Seperated","Sharp","Brown","Black","Long hair girl","Shaven","Concave",30,"Female","None"
"S570.jpeg","Oval","Wide Lips","Pink","Straight","No","pointed ear","Medium Eye","No visible defect","Gray","Sharp","Seperated","Round","Fair","Golden","Medium length male","Full beard","Raised",32,"Male","No"
"S571.jpg","Diamond","Wide Lips","Pink","Straight","No","pointed ear","Medium Eye","No visible defect","Blue","Medium thick","Seperated","Sharp","White","Golden","Long hair girl","Shaven","Concave",27,"Female","none"
"S572.png","Rectangle","Full Lips","Pink","Straight","No","Square ear","Small Eye","No visible defect","Gray","Sharp","Seperated","Sharp","White","Golden","Medium length male","Shaven","Straight",26,"Male","na"
"S573.jpeg","Oblong","Heavy lower lips","Skin","Straight","Yes","Broad lobe","Medium Eye","No visible defect","Black","Medium thick","Seperated","Flat","Brown","Black","Medium length male","Shaven","Concave",45,"Male","No"
"S574.jpeg","Rectangle","Heavy lower lips","Pink","Sharp","No","pointed ear","Small Eye","No visible defect","Brown","Sharp","Seperated","Round","Brown","Brown","Medium length male","Imperial","Concave",50,"Male","None"
"S575.jpeg","Oblong","Thin lips","Pink","Straight","No","pointed ear","Medium Eye","No visible defect","Blue","Sharp","Seperated","Sharp","White","Golden","Long hair male","Stubble (long)","Straight",25,"Male","None"
"S576.jpeg","Round","Thin lips","Pink","Broad","Yes","pointed ear","Medium Eye","No visible defect","Black","Medium thick","Seperated","Sharp","Fair","White","Half Bald","Shaven","Straight",65,"Male","Round face  no freckles and has white hair"
"S577.jpg","Rectangle","Heavy lower lips","Pink","Straight","No","pointed ear","Medium Eye","No visible defect","Black","Medium thick","Seperated","Sharp","Fair","Black","Small hair","Goatee","Wavy",24,"Male","Crooked nose "
"S578.jpeg","Rectangle","Wide Lips","Pink","Sharp","No","pointed ear","Medium Eye","No visible defect","Hazel","Sharp","High Seperated","Sharp","White","Black","Medium length male","Stubble (short)","Raised",23,"Male","none"
"S579.jpeg","Round","Heavy lower lips","Black","Straight","No","Square ear","Medium Eye","No visible defect","Black","Medium thick","Seperated","Round","Dark","Black","Small hair","Shaven","Wavy",23,"Male","none"
"S580.jpeg","Oblong","Thin lips","Skin","Broad","Yes","pointed ear","Small Eye","No visible defect","Black","Medium thick","Seperated","Flat","Fair","Black and white mixed","Medium length male","Shaven","Straight",55,"Male","None"
"S581.jpg","Heart","Thin lips","Pink","Straight","No","narrow ear","Medium Eye","No visible defect","Gray","Sharp","High Seperated","Flat","White","Golden","Small hair","Imperial","Straight",26,"Male","-"
"S582.jpeg","Diamond","Heavy lower lips","Red","Straight","Yes","pointed ear","Medium Eye","No visible defect","Brown","Sharp","Seperated","Sharp","Fair","White","Medium length male","Shaven","Concave",55,"Male","none"
"S583.jpg","Diamond","Thin lips","Pink","Fuzzi-Mount","No","pointed ear","Medium Eye","No visible defect","Gray","Sharp","High Seperated","Sharp","Fair","Brown","Short hair girl","Shaven","Concave",35,"Female","None"
"S584.jpg","Oblong","Wide Lips","Skin","Straight","No","pointed ear","Medium Eye","No visible defect","Brown","Sharp","Seperated","Round","Brown","Black and white mixed","Small hair","Full beard","Straight",65,"Male","none"
"S585.jpeg","Rectangle","Heart shaped lips","Pink","Curved","No","Broad lobe","Medium Eye","No visible defect","Blue","Sharp","Seperated","Round","White","Brown","Short hair girl","Shaven","Concave",22,"Female","left chin small dots"
"S586.jpeg","Oval","Thin lips","Pink","Broad","No","narrow ear","Medium Eye","No visible defect","Black","Sharp","Seperated","Sharp","White","Black","Half Bald","Van Dyke","Straight",43,"Male","None"
"S587.jpeg","Rectangle","Thin lips","Pink","Sharp","No","Broad lobe","Small Eye","No visible defect","Hazel","Medium thick","Seperated","Round","White","Black","Half Bald","Stubble (short)","Straight",32,"Male","No"
"S588.JPG","Rectangle","Heavy lower lips","Pink","Straight","Yes","narrow ear","Medium Eye","No visible defect","Blue","Medium thick","Seperated","Sharp","Fair","Brown","Medium length male","Circle Beard","Straight",35,"Male","No"
"S589.jpeg","Heart","Wide Lips","Pink","Sharp","No","pointed ear","Small Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","Fair","Brown","Medium length male","Stubble (medium)","Raised",23,"Male","No"
"S590.jpg","Rectangle","Full Lips","Pink","Broad","Yes","pointed ear","Medium Eye","No visible defect","Blue","Sharp","Seperated","Sharp","White","Black","Medium length male","Shaven","Concave",33,"Male","na"
"S591.jpg","Heart","Full Lips","Black","Broad","No","pointed ear","Medium Eye","No visible defect","Brown","Medium thick","High Seperated","Sharp","Brown","Black","Long hair male","Balbo","Straight",25,"Male","None"
"S592.webp","Oval","Thin lips","Red","Broad","Yes","Broad lobe","Small Eye","Defect in Both Eye","Gray","Medium thick","Seperated","Round","White","Black and white mixed","Half Bald","Full beard","Straight",70,"Male","no"
"S593.jpeg","Diamond","Heavy lower lips","Black","Straight","No","pointed ear","Medium Eye","No visible defect","Black","Sharp","High Seperated","Sharp","Dark","Black","Medium length male","Stubble (short)","Concave",31,"Male","No"
"S594.jpg","Rectangle","Heart shaped lips","Pink","Broad","No","Broad lobe","Small Eye","No visible defect","Black","Sharp","Seperated","Sharp","Fair","Black","Medium length male","Balbo","Straight",30,"Male","No Identification marks"
"S595.jpeg","Oval","Thin lips","Pink","Straight","No","pointed ear","Small Eye","No visible defect","Black","Medium thick","Seperated","Sharp","White","Black","Medium length male","Full beard","Straight",29,"Male","No identification mark"
"S597.jpg","Round","Full Lips","Pink","Narrow","No","pointed ear","Small Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","White","Golden","Long hair girl","Shaven","Concave",25,"Female","none"
"S596.jpg","Oblong","Wide Lips","Pink","Narrow","No","narrow ear","Small Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","White","Golden","Medium length male","Stubble (short)","Wavy",25,"Male","None"
"S598.jpeg","Heart","Thin lips","Red","Curved","No","Square ear","Medium Eye","No visible defect","Blue","Sharp","Seperated","Flat","Fair","Golden","Short hair girl","Shaven","Concave",44,"Female","Mole on Neck"
"S599.jpeg","Rectangle","Thin lips","Pink","Broad","No","Square ear","Medium Eye","No visible defect","Gray","Medium thick","Seperated","Sharp","White","Golden","Long hair male","Shaven","Straight",25,"Male","none"
"S600.jpeg","Rectangle","Heavy lower lips","Pink","Straight","No","narrow ear","Small Eye","No visible defect","Black","Very Thick","Seperated","Sharp","Fair","Black","Medium length male","Shaven","Straight",30,"Male","None"
"S601.jpg","Rectangle","Thin lips","Skin","Narrow","No","pointed ear","Small Eye","No visible defect","Gray","Sharp","Seperated","Flat","Fair","Brown","Medium length male","Stubble (short)","Straight",25,"Male","None"
"S602.jpeg","Rectangle","Heavy lower lips","Pink","Straight","No","pointed ear","Medium Eye","No visible defect","Brown","Medium thick","High Seperated","Sharp","Fair","Black","Small hair","Stubble (short)","Straight",38,"Male","No"
"S603.jpg","Round","Full Lips","Pink","Fuzzi-Mount","No","pointed ear","Medium Eye","No visible defect","Black","Medium thick","Seperated","Round","White","Black","Small hair","Stubble (short)","Lowered",22,"Male","na"
"S604.jpg","Oblong","Wide Lips","Pink","Broad","Yes","Square ear","Medium Eye","No visible defect","Black","Medium thick","Joined","Sharp","White","Black","Small hair","Shaven","Straight",32,"Male","na"
"S606.jpg","Rectangle","Thin lips","Pink","Straight","Yes","narrow ear","Medium Eye","No visible defect","Blue","Medium thick","Seperated","Flat","White","Brown","Medium length male","Full beard","Convex",25,"Male","none"
"S605.jpeg","Round","Full Lips","Pink","Curved","No","pointed ear","Medium Eye","No visible defect","Blue","Medium thick","Seperated","Sharp","White","Brown","Medium length male","Stubble (long)","Straight",25,"Male","Lip piercing "
"S607.jpg","Oval","Full Lips","Pink","Fuzzi-Mount","Yes","Broad lobe","Medium Eye","No visible defect","Brown","Sharp","Seperated","Flat","White","Brown","Medium length male","Stubble (short)","Raised",29,"Male","na"
"S608.jpeg","Round","Full Lips","Pink","Broad","No","pointed ear","Small Eye","No visible defect","Black","Sharp","Seperated","Round","Fair","Black and white mixed","Small hair","Shaven","Straight",50,"Male","None"
"S609.jpeg","Rectangle","Full Lips","Pink","Narrow","No","Square ear","Medium Eye","No visible defect","Brown","Sharp","Seperated","Sharp","White","Brown","Long hair girl","Shaven","Raised",22,"Female","none"
"S610.jpeg","Diamond","Wide Lips","Pink","Straight","Yes","pointed ear","Medium Eye","No visible defect","Gray","Sharp","Seperated","Sharp","White","Golden","Long hair girl","Shaven","Straight",62,"Female","none"
"S611.jpg","Round","Full Lips","Pink","Narrow","No","Broad lobe","Medium Eye","No visible defect","Gray","Sharp","Seperated","Sharp","White","Brown","Long hair girl","Shaven","Straight",25,"Female","None"
"S612.jpg","Round","Thin lips","Pink","Straight","Yes","pointed ear","Small Eye","No visible defect","Brown","Very Thick","Seperated","Round","White","Brown","Medium length male","Shaven","Straight",16,"Male","None"
"S613.jpeg","Oblong","Thin lips","Skin","Broad","No","narrow ear","Medium Eye","No visible defect","Black","Sharp","High Seperated","Flat","Fair","White","Half Bald","Shaven","Raised",70,"Male","Bald haired man wearing specs  has a long face and has very light dark circles"
"S614.jpg","Round","Heavy upper lips","Pink","Broad","No","Broad lobe","Medium Eye","No visible defect","Hazel","Sharp","Seperated","Round","White","Black","Long hair girl","Shaven","Straight",25,"Female","None"
"S615.jpg","Round","Wide Lips","Skin","Narrow","Yes","narrow ear","Medium Eye","Defect in Left Eye","Brown","Medium thick","Joined","Round","Fair","Black","Short hair girl","Shaven","Straight",24,"Female","None"
"S616.jpeg","Round","Thin lips","Skin","Broad","Yes","Broad lobe","Medium Eye","No visible defect","Blue","Sharp","Seperated","Round","White","White","Half Bald","Shaven","Lowered",70,"Male","No Identification mark"
"S617.jpg","Oval","Full Lips","Skin","Broad","Yes","narrow ear","Medium Eye","No visible defect","Blue","Medium thick","Seperated","Round","White","White","Medium length male","Shaven","Concave",75,"Male","none"
"S618.jpg","Heart","Thin lips","Pink","Straight","No","Square ear","Small Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","Fair","White","Small hair","Stubble (long)","Straight","30-40","Male","None"
"S619.jpeg","Oval","Heart shaped lips","Pink","Broad","No","Square ear","Small Eye","No visible defect","Black","Sharp","Seperated","Round","Fair","Brown","Long hair male","Shaven","Straight",29,"Male","tiny spot below lower lip"
"S620.jpeg","Oblong","Wide Lips","Pink","Straight","No","pointed ear","Medium Eye","No visible defect","Brown","Sharp","Seperated","Flat","White","Black","Medium length male","Stubble (short)","Straight",35,"Male","none"
"S621.jpeg","Rectangle","Wide Lips","Skin","Straight","No","Broad lobe","Medium Eye","No visible defect","Black","Medium thick","Seperated","Sharp","Fair","Black and white mixed","Medium length male","Stubble (short)","Straight",32,"Male","None"
"S622.jpeg","Round","Wide Lips","Pink","Curved","No","pointed ear","Small Eye","No visible defect","Black","Medium thick","Seperated","Sharp","Fair","Black","Medium length male","Circle Beard","Concave",45,"Male","None"
"S623.jpeg","Heart","Heart shaped lips","Pink","Straight","No","pointed ear","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Flat","Brown","White","Half Bald","Imperial","Concave",72,"Male","mole on left cheek"
"S624.jpg","Rectangle","Heavy lower lips","Red","Straight","No","Broad lobe","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Flat","Fair","Black","Medium length male","Shaven","Wavy",50,"Male","mole under the lips"
"S625.jpeg","Oval","Full Lips","Skin","Straight","No","pointed ear","Medium Eye","No visible defect","Gray","Medium thick","Seperated","Sharp","White","Golden","Medium length male","Shaven","Concave",35,"Male","None"
"S626.jpeg","Oblong","Thin lips","Red","Broad","Yes","Square ear","Small Eye","No visible defect","Black","Medium thick","Seperated","Round","Fair","Black","Half Bald","Shaven","Straight",50,"Male","None"
"S627.jpg","Rectangle","Wide Lips","Pink","Straight","No","pointed ear","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Flat","Fair","Brown","Medium length male","Stubble (short)","Straight",30,"Male","A mole on the right cheek"
"S628.JPG","Rectangle","Heavy lower lips","Pink","Sharp","No","pointed ear","Big Eye","No visible defect","Gray","Medium thick","Seperated","Sharp","White","Brown","Short hair girl","Shaven","Raised",28,"Female","No"
"S629.jpeg","Oval","Thin lips","Pink","Narrow","No","pointed ear","Medium Eye","No visible defect","Gray","Sharp","Seperated","Sharp","White","Golden","Medium length male","Goatee","Straight",35,"Male","None"
"S630.jpeg","Round","Full Lips","Red","Curved","No","narrow ear","Medium Eye","No visible defect","Brown","Sharp","High Seperated","Sharp","White","Brown","Long hair girl","Shaven","Straight",55,"Female","None"
"S631.jpg","Oblong","Thin lips","Red","Fuzzi-Mount","No","pointed ear","Small Eye","No visible defect","Brown","Sharp","Seperated","Flat","White","Black","Medium length male","Stubble (short)","Wavy",25,"Male","None"
"S632.jpeg","Heart","Thin lips","Skin","Straight","Yes","pointed ear","Small Eye","No visible defect","Blue","Sharp","Seperated","Round","White","Brown","Medium length male","Full beard","Raised",60,"Male"," None"
"S633.jpg","Oblong","Thin lips","Pink","Broad","No","pointed ear","Medium Eye","No visible defect","Hazel","Medium thick","Seperated","Sharp","White","White","Full Bald","Shaven","Straight",40,"Male","None"
"S634.jpg","Oblong","Heavy lower lips","Red","Broad","No","pointed ear","Medium Eye","No visible defect","Brown","Sharp","Seperated","Flat","Dark","Black","Small hair","Full beard","Concave",45,"Male","none"
"S635.jpg","Oblong","Wide Lips","Pink","Fuzzi-Mount","No","pointed ear","Medium Eye","No visible defect","Brown","Sharp","Seperated","Sharp","White","Brown","Medium length male","Shaven","Straight",30,"Male","none"
"S636.jpeg","Heart","Heavy lower lips","Pink","Fuzzi-Mount","No","pointed ear","Medium Eye","No visible defect","Blue","Sharp","High Seperated","Sharp","White","Golden","Long hair girl","Shaven","Wavy","27-40","Female","None"
"S637.jpg","Heart","Full Lips","Pink","Straight","No","Broad lobe","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","Dark","Black","Small hair","Shaven","Straight",18,"Male","None"
"S638.jpg","Round","Wide Lips","Skin","Straight","No","Broad lobe","Medium Eye","No visible defect","Blue","Sharp","Seperated","Round","White","Brown","Medium length male","Shaven","Straight",55,"Male","none"
"S639.jpeg","Diamond","Wide Lips","Pink","Broad","No","Square ear","Big Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","White","White","Medium length male","Bandholz","Wavy",40,"Male","None"
"S640.jpeg","Rectangle","Full Lips","Pink","Narrow","No","Broad lobe","Medium Eye","No visible defect","Brown","Very Thick","Seperated","Round","Fair","Black","Medium length male","Balbo","Straight",28,"Male","No"
"S642.png","Oval","Wide Lips","Pink","Sharp","Yes","narrow ear","Medium Eye","No visible defect","Gray","Medium thick","Seperated","Flat","Fair","Black and white mixed","Small hair","Stubble (short)","Straight",47,"Male","none"
"S641.jpg","Diamond","Thin lips","Pink","Broad","No","Broad lobe","Small Eye","No visible defect","Blue","Medium thick","Seperated","Flat","White","Brown","Medium length male","Stubble (short)","Raised",45,"Male","None"
"S643.jpg","Rectangle","Thin lips","Pink","Straight","No","Broad lobe","Small Eye","No visible defect","Gray","Medium thick","Seperated","Sharp","White","Black","Medium length male","Stubble (medium)","Wavy",26,"Male","none"
"S644.JPG","Oblong","Thin lips","Skin","Straight","No","pointed ear","Medium Eye","No visible defect","Black","Medium thick","Seperated","Flat","White","Brown","Medium length male","Shaven","Lowered",35,"Male","Mole on right cheek "
"S645.jpeg","Diamond","Thin lips","Pink","Sharp","No","narrow ear","Medium Eye","Defect in Left Eye","Blue","Sharp","High Seperated","Round","Fair","Golden","Medium length male","Shaven","Straight",29,"Male","No"
